ladder_step cycle_step iter_num loss                   e_loss_contrib         f_loss_contrib         reg_loss               rmse_epa               rmse_f_comp            low_rmse_epa           low_rmse_f_comp        mae_f_comp             low_mae_f_comp         nfuncs ncoefs l1_reg_contrib         l2_reg_contrib         smooth_orth            smooth_w1              smooth_w2              smooth_w3             
0           0          0        61.55081764206937      61.531525325108454     0.019292316960916444   0.0                    8.079582235872099      1.5747065652235124     8.201096571379065      1.0393158488606271     0.8538890028018921     0.611698301784216      77     916    0.0                    0.0                    0                      0                      0                      0                     
0           0          1        3.8854593061711027     3.8419665604099005     0.04349274518091205    5.802891125319422e-10  1.5695253704226062     1.850040694804124      1.268482577083678      1.3279053804334828     1.0273805500453186     0.761788923629728      77     916    5.792842605876052e-10  1.0048519443370038e-12 0                      0                      0                      0                     
0           0          2        3.620877630897685      3.584586653178873      0.03629097712064693    5.981645692660049e-10  1.6423026638391949     1.7598333294906081     1.4447687438612096     1.241689282176359      0.9758095892500525     0.717730903826949      77     916    5.970964203378254e-10  1.068148928179459e-12  0                      0                      0                      0                     
0           0          3        3.1984999822295848     3.1607587450423735     0.037741236524087104   6.631238337170154e-10  1.4847561261330908     1.7700881146590162     1.2479201542299625     1.2547828489615291     0.9787465224469505     0.7196966313922878     77     916    6.619901743802397e-10  1.1336593367755916e-12 0                      0                      0                      0                     
0           0          4        2.467749968852415      2.438166141235172      0.02958382637635385    1.240890137279951e-09  1.3386592519210476     1.6533662468362988     1.1521765768112813     1.1358523106660925     0.8940755392264342     0.6438386796386879     77     916    1.2389766691222888e-09 1.9134681576622e-12    0                      0                      0                      0                     
0           0          5        1.702169971389805      1.681406187962785      0.020763780851203017   2.5758166036545245e-09 1.213672556197964      1.4890477084375784     1.1276582972301583     0.9886661015893732     0.7990778025930328     0.5729442874594975     77     916    2.5680713274398546e-09 7.745276214669917e-12  0                      0                      0                      0                     
0           0          6        0.3679047225887071     0.33887453421403957    0.02903018407676394    4.297903587921284e-09  0.5494840709296737     1.486958873473662      0.48002760049406124    1.0334699715196467     0.7703645315355973     0.5513305160629575     77     916    4.276975840281423e-09  2.09277476398609e-11   0                      0                      0                      0                     
0           0          7        0.3678331086355258     0.33948679586995956    0.028346308292570892   4.472995422761449e-09  0.558331821467788      1.4867814350140358     0.5012704831576879     1.0217840217325829     0.7630122667703718     0.5411127951522468     77     916    4.450763940644955e-09  2.2231482116493758e-11 0                      0                      0                      0                     
0           0          8        0.3181186502653741     0.2890619603874332     0.0290566852812513     4.596689642868617e-09  0.5183474985368661     1.4987555240533583     0.4588644937777949     1.0397106869683381     0.765557131291563      0.5438149908919615     77     916    4.573721818843285e-09  2.296782402533172e-11  0                      0                      0                      0                     
0           0          9        0.30835446305603276    0.27980765508679184    0.028546803259194464   4.710046441511804e-09  0.5146767679575996     1.4926751156697518     0.458511110044426      1.0295489322698141     0.7634828355072087     0.5417696789090639     77     916    4.6866869030154045e-09 2.335953849639929e-11  0                      0                      0                      0                     
0           0          10       0.29136163015373995    0.26256975904891316    0.028791866135735984   4.969090833001702e-09  0.5030714740371232     1.501670902059056      0.45015054889241723    1.048531441324971      0.7746490478764984     0.5566616032490216     77     916    4.94527370374483e-09   2.381712925687261e-11  0                      0                      0                      0                     
0           0          11       0.2610827810272298     0.23434121057569038    0.0267415648916703     5.559869161071112e-09  0.48062766766037157    1.4738559224624008     0.4327170659460222     1.0093817933982645     0.7481252843331498     0.5298535822035277     77     916    5.534947967685569e-09  2.492119338554297e-11  0                      0                      0                      0                     
0           0          12       0.20999535422030735    0.1883120682850829     0.021683278979678845   6.955545601444392e-09  0.4328735025219411     1.4090135614522719     0.3879048454304308     0.9152692083221456     0.7150319406192803     0.5018250187119303     77     916    6.926482354626432e-09  2.9063246817959737e-11 0                      0                      0                      0                     
