ladder_step cycle_step iter_num loss                   e_loss_contrib         f_loss_contrib         reg_loss               rmse_epa               rmse_f_comp            low_rmse_epa           low_rmse_f_comp        mae_f_comp             low_mae_f_comp         nfuncs ncoefs l1_reg_contrib         l2_reg_contrib         smooth_orth            smooth_w1              smooth_w2              smooth_w3             
0           0          0        127.39702926699566     127.31220242950018     0.08482683749546639    0.0                    11.288916780257166     5.317481781679071      11.643659482624463     2.1759854102658958     0.7404428214055214     0.48967581699736223    73     824    0.0                    0.0                    0                      0                      0                      0                     
0           0          1        40.38994989477448      40.302810270540135     0.08713962363664972    5.97701394809125e-10   6.351626045664537      5.389484317837523      5.56561116511735       2.3264087157605555     0.9011750039308147     0.6542748089210442     73     824    5.966064194305203e-10  1.0949753786047178e-12 0                      0                      0                      0                     
0           0          2        28.42097147125349      28.334505038140833     0.08646643238599867    7.266642455092758e-10  5.325680041651666      5.368625906939897      5.459959797804831      2.2894871841677773     0.86028658120363       0.6155900136503322     73     824    7.250327033874744e-10  1.6315421218013747e-12 0                      0                      0                      0                     
0           0          3        17.341429019296296     17.25386853391631      0.08756048418192038    1.198062428402072e-09  4.155856069883787      5.402483508594925      3.309028958720454      2.387765869810842      0.9109130083940493     0.6751303414398636     73     824    1.1941341910203167e-09 3.928237381755424e-12  0                      0                      0                      0                     
0           0          4        13.104663351064966     13.017606859745904     0.08705648906187663    2.257190042240766e-09  3.6097974316079227     5.386912816009947      3.0914674343255197     2.33587953164101       0.8577355855842047     0.6149006408335919     73     824    2.2486270672615854e-09 8.562974979180695e-12  0                      0                      0                      0                     
0           0          5        8.994980927863011      8.909319040215456      0.08566188382472101    3.822832484243633e-09  2.9863417884584065     5.343590672469872      2.359475544404234      2.2548897947106323     0.7393230200296176     0.49592120578017745    73     824    3.802531088146391e-09  2.030139609724218e-11  0                      0                      0                      0                     
0           0          6        7.443779788633418      7.358847852392414      0.08493193169035895    4.550644375187958e-09  2.714077019256984      5.320774745916832      2.5513965950118482     2.19791012553626       0.684757164198633      0.437519209980533      73     824    4.5232834781977065e-09 2.7360896990251e-11    0                      0                      0                      0                     
0           0          7        5.365347867083548      5.281236365798256      0.08411149549783885    5.7874529763696804e-09 2.299243981983414      5.295013235672438      2.2240396156531967     2.156420292381694      0.6719989267617498     0.43154764470410684    73     824    5.744354949543801e-09  4.309802682587939e-11  0                      0                      0                      0                     
0           0          8        4.3744253853722785     4.289999718602742      0.08442565898115104    7.788386875482558e-09  2.0722678428753745     5.3048926781840136     1.481748957907221      2.23230666448009       0.9614104642535422     0.7431617563729666     73     824    7.708331762006792e-09  8.005511347576493e-11  0                      0                      0                      0                     
0           0          9        2.769119691007902      2.681358757323029      0.08776092495515553    8.729716236002217e-09  1.6383048556734348     5.4086635735381545     0.9749768817200136     2.4643945141871777     1.26120290193698       1.0557031225911777     73     824    8.624910765381511e-09  1.0480547062070632e-10 0                      0                      0                      0                     
